country_code;organization_name;region;income_group;year;total_gdp;total_gdp_million;gdp_variation
IDA;TOTAL DE LA AIF;NO DATA;AGREGADOS;2014;2220587962021.9;2220587.9620219;5.48560495690162
IDA;TOTAL DE LA AIF;NO DATA;AGREGADOS;2015;2160355432857.54;2160355.43285754;3.3666605732282
IDA;TOTAL DE LA AIF;NO DATA;AGREGADOS;2016;2151877377687.87;2151877.37768787;3.25490851258161
IDA;TOTAL DE LA AIF;NO DATA;AGREGADOS;2017;2268542522550.63;2268542.52255063;3.97482645894524
IDA;TOTAL DE LA AIF;NO DATA;AGREGADOS;2018;2405084337108.54;2405084.33710854;4.34049260212879
IDA;TOTAL DE LA AIF;NO DATA;AGREGADOS;2019;2501780139643.8;2501780.1396438;3.9849828559894
IDA;TOTAL DE LA AIF;NO DATA;AGREGADOS;2020;2450267402830.47;2450267.4028304704;-0.864245918392385
IDA;TOTAL DE LA AIF;NO DATA;AGREGADOS;2021;2668547717370.14;2668547.7173701404;4.46027770944862
IDA;TOTAL DE LA AIF;NO DATA;AGREGADOS;2022;2885452928535.1;2885452.9285351;4.31229378886133
IDA;TOTAL DE LA AIF;NO DATA;AGREGADOS;2023;2880514996348.02;2880514.99634802;3.17237432437534
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1960;11879974957.7978;11879.9749577978;0.0
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1961;12720578451.4747;12720.578451474701;1.39524820672045
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1962;13604070957.801;13604.070957801001;4.35914649542556
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1963;14407334836.9007;14407.3348369007;7.93827608968761
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1964;15724661347.0412;15724.661347041201;5.22797664246097
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1965;17083744788.0461;17083.7447880461;5.80369552742357
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1966;18608668971.6862;18608.6689716862;-0.0005380437486621
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1967;18736111922.115;18736.111922115;-7.55457905254323
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1968;19781790886.3774;19781.7908863774;2.43548645087046
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1969;22624348028.5392;22624.3480285392;15.5912046123099
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1970;30963669013.2192;30963.6690132192;17.7421953960915
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1971;28851063760.2118;28851.0637602118;10.5287965451824
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1972;32360055753.1757;32360.0557531757;4.02549470393228
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1973;34608035284.8771;34608.0352848771;5.6384372543915
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1974;49733438009.3777;49733.4380093777;8.47003337384231
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1975;57184749902.2639;57184.7499022639;-1.94945569821297
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1976;68819772739.0905;68819.7727390905;6.35671445236714
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1977;72705949353.1864;72705.9493531864;5.27176212868355
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1978;79102065756.3656;79102.0657563656;-0.411792559948182
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1979;96947388865.5746;96947.3888655746;5.85817494923586
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1980;124222492480.472;124222.492480472;5.44921639644534
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1981;237670400560.123;237670.40056012297;-3.97554811028164
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1982;217363853765.008;217363.85376500798;-1.05418684254047
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1983;165383050250.544;165383.050250544;-2.8860034778146
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1984;142128727667.14;142128.72766714002;1.67805945562229
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1985;142632306787.633;142632.306787633;6.10052948242215
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1986;128897918926.103;128897.918926103;2.9419997453586
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1987;132134771103.974;132134.771103974;3.81747737916697
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1988;137924868792.261;137924.868792261;6.43431304342678
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1989;134091648040.474;134091.64804047399;3.15946890313438
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1990;148219580589.031;148219.58058903101;6.4276888915565
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1991;159539562258.745;159539.562258745;2.03765443699993
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1992;154199549857.956;154199.549857956;3.07728835063648
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1993;164195965395.047;164195.965395047;-0.216749704032253
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1994;182666646789.055;182666.646789055;0.933471710494317
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1995;256306300158.621;256306.30015862102;2.02784563402901
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1996;310420030319.796;310420.030319796;4.59614117619411
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1997;325988685495.056;325988.68549505604;2.024734128416
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1998;341267550688.977;341267.550688977;2.69633781957943
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;1999;184664063761.002;184664.063761002;2.08797214185617
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2000;227751012596.487;227751.012596487;3.77530448506648
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2001;227157351660.396;227157.351660396;4.3581835981286
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2002;249561003392.152;249561.00339215202;6.94422702711954
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2003;281703589464.072;281703.589464072;5.02741210962489
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2004;341633787232.296;341633.787232296;7.58812115854765
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2005;404342202351.638;404342.202351638;6.20293535311711
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2006;501411656966.723;501411.65696672304;5.8537022006313
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2007;581132806961.668;581132.806961668;5.61174953184758
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2008;680728055173.147;680728.055173147;4.15064124030555
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2009;635294973482.798;635294.973482798;5.96071305471941
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2010;745687007731.632;745687.007731632;5.92934234391309
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2011;851975410787.135;851975.410787135;4.59955840329202
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2012;946685763995.533;946685.763995533;4.37221864107158
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2013;1028642955631.56;1028642.9556315601;5.50107519501397
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2014;1115645612713.81;1115645.61271381;5.58202142968756
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2015;1058990581097.27;1058990.5810972701;3.69902754094092
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2016;987290516597.472;987290.516597472;2.06225678828412
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2017;1012161782023.07;1012161.7820230699;2.5530061599637
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2018;1066719614873.96;1066719.61487396;3.82023508369629
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2019;1092770923537.26;1092770.92353726;2.84157652478699
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2020;1024076691136.99;1024076.69113699;-1.52352018281985
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2021;1114246944908.41;1114246.9449084098;5.17233111350185
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2022;1208339576445.76;1208339.57644576;4.25620673677336
IDB;MEZCLA DE LA AIF;NO DATA;AGREGADOS;2023;1068437562493.42;1068437.56249342;2.53025991509384
IDX;SÓLO AIF;NO DATA;AGREGADOS;1960;32343504360.8959;32343.504360895902;0.0
IDX;SÓLO AIF;NO DATA;AGREGADOS;1961;33970460024.7388;33970.4600247388;0.0
IDX;SÓLO AIF;NO DATA;AGREGADOS;1962;36658956625.1644;36658.9566251644;7.14224832109957
IDX;SÓLO AIF;NO DATA;AGREGADOS;1963;41315052548.2885;41315.0525482885;2.54830930797725
IDX;SÓLO AIF;NO DATA;AGREGADOS;1964;39065472508.7825;39065.4725087825;4.67184290006541
IDX;SÓLO AIF;NO DATA;AGREGADOS;1965;44397047434.2454;44397.047434245396;3.48774321551923
IDX;SÓLO AIF;NO DATA;AGREGADOS;1966;47770714375.2573;47770.7143752573;3.24023885914313
IDX;SÓLO AIF;NO DATA;AGREGADOS;1967;48583116647.3261;48583.116647326104;2.05022455409485
IDX;SÓLO AIF;NO DATA;AGREGADOS;1968;51565890265.1537;51565.8902651537;5.19739791528364
IDX;SÓLO AIF;NO DATA;AGREGADOS;1969;57400472251.8293;57400.4722518293;4.34560769426524
IDX;SÓLO AIF;NO DATA;AGREGADOS;1970;56813820897.2927;56813.8208972927;0.899846448070463
IDX;SÓLO AIF;NO DATA;AGREGADOS;1971;60208693259.3095;60208.693259309504;2.67521769509966
IDX;SÓLO AIF;NO DATA;AGREGADOS;1972;62734080531.8791;62734.080531879095;-0.252511640374706
IDX;SÓLO AIF;NO DATA;AGREGADOS;1973;76232074767.4012;76232.0747674012;2.74281513595834
IDX;SÓLO AIF;NO DATA;AGREGADOS;1974;95310883144.4322;95310.8831444322;6.16000318427754
IDX;SÓLO AIF;NO DATA;AGREGADOS;1975;113722968322.957;113722.96832295701;1.15903687164112
IDX;SÓLO AIF;NO DATA;AGREGADOS;1976;108796414513.787;108796.41451378701;4.63143690748595
IDX;SÓLO AIF;NO DATA;AGREGADOS;1977;121003503090.643;121003.503090643;2.7818519040721
IDX;SÓLO AIF;NO DATA;AGREGADOS;1978;141384040105.699;141384.040105699;2.94499240922678
IDX;SÓLO AIF;NO DATA;AGREGADOS;1979;154936245865.792;154936.24586579198;1.13361129534168
IDX;SÓLO AIF;NO DATA;AGREGADOS;1980;173994807318.963;173994.80731896302;1.44030622271181
IDX;SÓLO AIF;NO DATA;AGREGADOS;1981;179304327013.311;179304.327013311;3.26657713657667
IDX;SÓLO AIF;NO DATA;AGREGADOS;1982;181371701744.568;181371.70174456798;0.796647319085267
IDX;SÓLO AIF;NO DATA;AGREGADOS;1983;181335081410.102;181335.081410102;1.05448130182397
IDX;SÓLO AIF;NO DATA;AGREGADOS;1984;185539635028.155;185539.635028155;1.62150798820282
IDX;SÓLO AIF;NO DATA;AGREGADOS;1985;195843836244.574;195843.836244574;2.31039460247734
IDX;SÓLO AIF;NO DATA;AGREGADOS;1986;178035393351.158;178035.39335115798;3.08288702911676
IDX;SÓLO AIF;NO DATA;AGREGADOS;1987;185384319966.587;185384.319966587;3.55162657070815
IDX;SÓLO AIF;NO DATA;AGREGADOS;1988;196623811372.393;196623.81137239301;2.97326735679133
IDX;SÓLO AIF;NO DATA;AGREGADOS;1989;202603253026.452;202603.253026452;1.32095967604285
IDX;SÓLO AIF;NO DATA;AGREGADOS;1990;232316192604.143;232316.192604143;1.08884556391263
IDX;SÓLO AIF;NO DATA;AGREGADOS;1991;250332478776.688;250332.478776688;1.77264839878406
IDX;SÓLO AIF;NO DATA;AGREGADOS;1992;210975160820.353;210975.160820353;1.11528245255023
IDX;SÓLO AIF;NO DATA;AGREGADOS;1993;219522769269.208;219522.76926920802;2.18167542803143
IDX;SÓLO AIF;NO DATA;AGREGADOS;1994;213939613591.554;213939.613591554;0.971047866163175
IDX;SÓLO AIF;NO DATA;AGREGADOS;1995;224473224274.773;224473.224274773;5.15674774970489
IDX;SÓLO AIF;NO DATA;AGREGADOS;1996;243008429991.48;243008.42999148002;5.06699868460589
IDX;SÓLO AIF;NO DATA;AGREGADOS;1997;253398533692.258;253398.533692258;5.4881970384278
IDX;SÓLO AIF;NO DATA;AGREGADOS;1998;262050126610.395;262050.12661039497;4.15445553160414
IDX;SÓLO AIF;NO DATA;AGREGADOS;1999;268179387599.108;268179.387599108;3.69114874121902
IDX;SÓLO AIF;NO DATA;AGREGADOS;2000;291563016615.709;291563.016615709;4.09586275034729
IDX;SÓLO AIF;NO DATA;AGREGADOS;2001;286236953680.483;286236.953680483;3.71167209535919
IDX;SÓLO AIF;NO DATA;AGREGADOS;2002;303914024822.718;303914.024822718;4.08689056726557
IDX;SÓLO AIF;NO DATA;AGREGADOS;2003;342661759610.607;342661.759610607;4.84095447207467
IDX;SÓLO AIF;NO DATA;AGREGADOS;2004;388002963888.935;388002.963888935;5.83083227700931
IDX;SÓLO AIF;NO DATA;AGREGADOS;2005;441785631156.639;441785.63115663896;6.18319619128744
IDX;SÓLO AIF;NO DATA;AGREGADOS;2006;508733339813.515;508733.339813515;6.30665525904423
IDX;SÓLO AIF;NO DATA;AGREGADOS;2007;603944232307.457;603944.232307457;6.23982155822009
IDX;SÓLO AIF;NO DATA;AGREGADOS;2008;730925552215.763;730925.5522157629;5.89226700639445
IDX;SÓLO AIF;NO DATA;AGREGADOS;2009;743350272311.401;743350.272311401;4.30527132859608
IDX;SÓLO AIF;NO DATA;AGREGADOS;2010;844219049991.861;844219.049991861;6.41235061965459
IDX;SÓLO AIF;NO DATA;AGREGADOS;2011;944682635553.494;944682.635553494;3.8061088931991
IDX;SÓLO AIF;NO DATA;AGREGADOS;2012;948382373198.357;948382.3731983571;2.52439189697544
IDX;SÓLO AIF;NO DATA;AGREGADOS;2013;1033143062045.78;1033143.06204578;5.11821532134648
IDX;SÓLO AIF;NO DATA;AGREGADOS;2014;1104942349308.09;1104942.34930809;5.39364346187719
IDX;SÓLO AIF;NO DATA;AGREGADOS;2015;1101364851760.27;1101364.85176027;3.04908419426175
IDX;SÓLO AIF;NO DATA;AGREGADOS;2016;1164586861090.4;1164586.8610903998;4.40167376529672
IDX;SÓLO AIF;NO DATA;AGREGADOS;2017;1256380740527.56;1256380.74052756;5.3113090343109
IDX;SÓLO AIF;NO DATA;AGREGADOS;2018;1338364722234.58;1338364.72223458;4.81671557309041
IDX;SÓLO AIF;NO DATA;AGREGADOS;2019;1409009216106.54;1409009.21610654;5.02166120544099
IDX;SÓLO AIF;NO DATA;AGREGADOS;2020;1426190711693.48;1426190.71169348;-0.278917782067595
IDX;SÓLO AIF;NO DATA;AGREGADOS;2021;1554300772461.72;1554300.77246172;3.83598052300617
IDX;SÓLO AIF;NO DATA;AGREGADOS;2022;1677113352089.33;1677113.35208933;4.36210132476691
IDX;SÓLO AIF;NO DATA;AGREGADOS;2023;1814046621127.36;1814046.62112736;3.74841700516437
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1960;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1961;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1962;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1963;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1964;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1965;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1966;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1967;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1968;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1969;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1970;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1971;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1972;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1973;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1974;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1975;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1976;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1977;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1978;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1979;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1980;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1981;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1982;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1983;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1984;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1985;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1986;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1987;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1988;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1989;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1990;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1991;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1992;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1993;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1994;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1995;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1996;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1997;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1998;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;1999;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2000;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2001;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2002;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2003;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2004;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2005;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2006;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2007;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2008;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2009;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2010;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2011;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2012;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2013;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2014;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2015;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2016;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2017;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2018;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2019;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2020;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2021;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2022;0.0;0.0;0.0
INX;NO CLASIFICADO;NO DATA;AGREGADOS;2023;0.0;0.0;0.0
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1960;68130522456.4681;68130.5224564681;0.0
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1961;71345935570.5127;71345.9355705127;6.16268144127032
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1962;77595201159.5018;77595.2011595018;4.34556298272449
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1963;78213093937.1732;78213.09393717321;1.75931573419174
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1964;89666050880.771;89666.050880771;7.60941995795712
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1965;97214133307.7645;97214.1333077645;5.86950804544801
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1966;107480701835.743;107480.70183574299;4.63766125260454
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1967;109338694744.938;109338.69474493801;4.44961135987549
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1968;117676062348.21;117676.06234821;7.4483981378354
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1969;131848922699.632;131848.922699632;6.90208015805894
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1970;143389833303.931;143389.833303931;6.81082269491138
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1971;158735480510.831;158735.480510831;6.97584719589592
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1972;180629385056.399;180629.38505639898;7.72661199329461
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1973;241709359283.937;241709.35928393702;8.69616693412472
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1974;317536664286.828;317536.664286828;6.64486711590963
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1975;342491540708.287;342491.540708287;4.23545988671574
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1976;372929953703.589;372929.953703589;5.50244689017532
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1977;404813113752.204;404813.113752204;4.75758677718387
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1978;491325368615.236;491325.368615236;4.30597736811455
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1979;540525556893.925;540525.556893925;7.36067228279738
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1980;652872750831.849;652872.7508318489;6.63446564242443
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1981;746741303022.229;746741.303022229;1.05110254333557
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1982;689044464346.414;689044.464346414;0.256670629529836
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1983;595414163255.404;595414.1632554041;-2.0794443970328
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1984;639367345932.01;639367.34593201;3.91680683976212
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1985;629409138078.967;629409.138078967;3.1447317059808
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1986;638142304414.548;638142.304414548;3.36812744824503
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1987;699199148663.327;699199.148663327;3.16365169669039
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1988;760016020919.7;760016.0209196999;0.357644614139758
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1989;863946130401.897;863946.130401897;1.39592957041839
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1990;1037523427942.48;1037523.42794248;-0.467900615038516
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1991;1030856096218.64;1030856.09621864;2.80301784838311
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1992;1119036302732.29;1119036.30273229;2.1366058280321
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1993;1348226629774.4;1348226.6297743998;4.35380740569914
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1994;1592917766133.52;1592917.76613352;5.26614531769074
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1995;1697849387521.22;1697849.38752122;0.415310038975989
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1996;1853066832058.51;1853066.83205851;3.87133021845646
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1997;2021896195320.09;2021896.19532009;5.28283129932909
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1998;2038845253732.12;2038845.2537321202;2.78551315450632
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1999;1810330944033.68;1810330.94403368;0.527486997477624
LAC;AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2000;2001500299076.34;2001500.2990763402;3.621221578362
